planet_name,aliases,period_days,period_err_days,t0_bjd_tdb,t0_err_days,duration_hours,duration_err_hours,depth_ppt,depth_err_ppt,rp_rs,rp_rs_err,model_depth_ppt,a_rs,a_rs_err,inclination_deg,inclination_err_deg,ecc,ecc_err,omega_deg,omega_err_deg,stellar_teff_k,stellar_teff_err_k,stellar_logg,stellar_logg_err,stellar_feh,stellar_feh_err,ra_deg,dec_deg,time_reference,source,notes
"Kepler-1318 b",Kepler1318b;Kepler1318,213.257663,0.001051,2455101.13587,0.00382,7.775,0.159,2.1896,0.0579,0.040946,0.001297,1.6765749160000003,218,7.3,89.99,,0,,,,4598,57.75,4.62,0.024,-0.01,0.1435,290.3763246,41.1507928,JD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-1319 b",Kepler1319b;Kepler1319,2.886762645,3.374E-06,2454964.66581,0.00114,0.885,0.129,0.6318,0.0226,0.023078,0.006731,0.5325940840000001,25.3,0.511,84.91,,0.33,0.07500000000000001,,,3655,47.775000000000006,4.73,0.019,0.44,0.051,290.9564463,49.3667933,JD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-132 b",Kepler132b;Kepler132,6.178196,2.2E-05,2455001.86198,0.0019,3.264,0.063,0.10189999999999999,0.0025,0.01087,0.00028,0.1181569,8.4,1.5,85.28,,0,,,,6003,146,4.31,0.15,-0.2159,0.0128,283.23581,41.343037,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-132 c",Kepler132c;Kepler132,6.414914,1.9E-05,2455002.63908,0.00185,3.3,0.056,0.121,0.0026,0.01135,0.00026,0.1288225,8.6,1.6,83.44,,0,,,,6003,146,4.31,0.15,-0.2159,0.0128,283.23581,41.343037,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-132 d",Kepler132d;Kepler132,18.010199,6.7E-05,2455012.42116,0.00212,2.91,0.07,0.17770000000000002,0.0045,0.012346,0.0002805,0.152423716,17.2,3.1,85.52,,0,,,,6003,146,4.31,0.15,-0.2159,0.0128,283.23581,41.343037,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-132 e",Kepler132e;Kepler132,110.2869374,0.000878,2455072.21903,0.00494,4.442,0.172,0.14529999999999998,0.009,0.009951,0.000502,0.099022401,190.3,49,89.73,,0,,,,6023,74.445,4.37,0.095,-0.13,0.1165,283.23581,41.343037,JD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-1320 b",Kepler1320b;Kepler1320,0.868386528,1.161E-06,2454965.06728,0.00113,1.0575,0.0413,0.5384,0.019,0.021471,0.0007075,0.461003841,6.319,0.33,88.78,,0,,,,4817,59.690000000000005,4.6,0.026,0.1,0.1605,288.4335977,40.3808519,JD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-1321 b",Kepler1321b;Kepler1321,11.12830484,2.043E-05,2454972.54167,0.00202,2.7717,0.0713,6.057,0.10300000000000001,0.085957,0.004783,7.388605849000001,23.2,5.1,88.83,,0,,,,4094,88.66499999999999,4.73,0.041499999999999995,-0.45,0.231,294.528597,46.6408737,JD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-1321 c",Kepler1321c;Kepler1321,2.226491086,5.243E-06,2454966.37482,0.00261,1.7225,0.0496,1.8391,0.059699999999999996,0.042238,0.001348,1.7840486439999999,10.304,0.803,89.73,,0,,,,4094,88.66499999999999,4.73,0.041499999999999995,-0.45,0.231,294.528597,46.6408737,JD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-1321 d",Kepler1321d;Kepler1321,5.720920086,,2454967.66282,0.00501,2.618,0.107,1.3159999999999998,0.073,0.032418,0.0014175,1.0509267240000002,16.24,2.9,89.41,,0,,,,3640,85.5,4.744,0.04,0.21,0.15,294.528597,46.6408737,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-1322 b",Kepler1322b;Kepler1322,0.962867382,2.038E-06,2454965.12398,0.00183,1.6247,0.0569,0.3035,0.0113,0.016856,0.0004755,0.284124736,4.4,1.3,76.66,,0,,,,5488,127.47,4.52,0.077,-0.07,0.16749999999999998,293.2045009,45.4353919,JD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-1322 c",Kepler1322c;Kepler1322,6.459980011,,2454968.9646,0.00391,1.785,0.108,0.3942,0.0259,0.018766,0.000876,0.3521627560000001,28,3.4,86.82,,0,,,,5704,177.5,4.575,0.1,-0.3,0.3,293.2045009,45.4353919,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-1323 b",Kepler1323b;Kepler1323,0.929906678,7.46E-07,2454965.250751,0.000712,1.7428,0.019,0.10869999999999999,0.0016,0.009869,0.000161,0.09739716099999998,4.136,0.148,88.59,,0,,,,6169,67.035,4.21,0.133,0.02,0.08499999999999999,292.8722515,46.098729,JD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-1324 b",Kepler1324b;Kepler1324,4.115844679,8.55E-06,2454967.11946,0.00177,1.385,0.0658,0.4597,0.0197,0.018997,0.000722,0.360886009,23.06,2,86.52,,0,,,,4776,62.355000000000004,4.61,0.023,0.05,0.16399999999999998,291.1849503,40.3112023,JD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-1325 b",Kepler1325b;Kepler1325,33.8786838,0.0002334,2454993.21784,0.00488,5.811,0.2,0.7001000000000001,0.0284,0.02868,0.002177,0.8225424,19.1,9.5,87.23,,0,,,,5550,87.805,4.5,0.088,0.01,0.152,285.0171505,42.085312,JD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-1326 b",Kepler1326b;Kepler1326,42.3514267,0.0001372,2454964.6238,0.00271,7.6356,0.0822,0.5847,0.0126,0.022399,0.00038500000000000003,0.501715201,43.3,1.8,88.84,,0,,,,6725,238.65499999999997,4.12,0.16899999999999998,0.02,0.14850000000000002,296.222199,39.268942,JD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-1327 b",Kepler1327b;Kepler1327,14.88801098,8.768E-05,2454974.93758,0.00446,5.062,0.125,0.2605,0.009899999999999999,0.015573,0.002049,0.242518329,14.47,7.1,86.85,,0,,,,5885,118.755,4.42,0.124,-0.03,0.173,289.0648073,50.4609183,JD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-1328 b",Kepler1328b;Kepler1328,4.52158888,2.184E-05,2454966.21655,0.00389,3.4897,0.0957,0.10619999999999999,0.0047,0.009444,0.000331,0.08918913599999999,9.98,1.2,88.82,,0,,,,5780,90.815,4.44,0.1115,0,0.154,284.6753857,44.4177225,JD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-1329 b",Kepler1329b;Kepler1329,9.33646594,3.106E-05,2454973.68079,0.0028,2.2637,0.0954,0.8854,0.044700000000000004,0.028967,0.001082,0.839087089,14.26,7,86.38,,0,,,,4500,38.78,4.62,0.022,0.02,0.11499999999999999,281.6476437,48.2709523,JD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-133 b",Kepler133b;Kepler133,8.129976,3.8E-05,2454958.97047,0.00275,2.071,0.093,0.1489,0.0064,0.011417,0.0004185,0.130347889,9.05,0.73,86.24,,0,,,,5736,100,4.186,0.15,0.282,0.019,297.2778906,48.3203542,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-133 c",Kepler133c;Kepler133,31.517586,0.000158,2455018.15322,0.00266,7.765,0.089,0.35760000000000003,0.0060999999999999995,0.01869,0.00026,0.34931609999999996,22.3,1.8,88.8,,0,,,,5736,100,4.186,0.15,0.282,0.019,297.2778906,48.3203542,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-1330 b",Kepler1330b;Kepler1330,10.10769068,4.951E-05,2454968.10813,0.00429,3.657,0.102,0.2949,0.0128,0.016439,0.0005155,0.27024072099999996,20.27,1.8,89.57,,0,,,,5608,97.89500000000001,4.48,0.121,0.08,0.14500000000000002,290.5767116,39.9568913,JD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-1331 b",Kepler1331b;Kepler1331,0.789161653,1.214E-06,2454964.5051,0.00134,0.9052,0.053,0.2151,0.0114,0.014124,0.000624,0.19948737599999997,6.662,0.157,86.5,,0,,,,4508,223.9,4.63,0.031,0.05,0.1575,297.0737928,41.2244613,JD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-1332 b",Kepler1332b;Kepler1332,11.87456832,3.749E-05,2454973.21371,0.00257,1.9902,0.0715,0.2266,0.011999999999999999,0.013815,0.0005005,0.190854225,46.12,5.9,89.41,,0,,,,5581,76.63499999999999,4.51,0.0305,0,0.099,291.0286411,43.9137055,JD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-1333 b",Kepler1333b;Kepler1333,109.6471842,0.0007077,2455023.67583,0.00541,6.248,0.141,0.8996999999999999,0.0345,0.02827,0.0008495,0.7991929,137.76,7.2,89.45,,0,,,,5628,152.5,4.49,0.0875,-0.04,0.16849999999999998,293.5275797,41.111394,JD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-1334 b",Kepler1334b;Kepler1334,15.64591713,7.265E-05,2454979.04844,0.00349,4.012,0.118,0.5720999999999999,0.0239,0.023044,0.000759,0.5310259359999999,30.84,2,89.94,,0,,,,5614,89.64500000000001,4.5,0.08399999999999999,-0.03,0.157,289.311532,51.3209059,JD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-1335 b",Kepler1335b;Kepler1335,6.26406846,2.706E-05,2454965.82895,0.00335,2.442,0.107,0.37870000000000004,0.0217,0.018068,0.000783,0.326452624,19.82,2.1,89.33,,0,,,,4903,64.755,4.6,0.0325,-0.07,0.16699999999999998,284.8384394,42.0703371,JD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-1336 b",Kepler1336b;Kepler1336,23.198681,0.0002546,2454975.6202,0.00925,9.729,0.257,0.2247,0.008499999999999999,0.013729,0.0004075,0.188485441,18.476,0.483,89,,0,,,,5512,76.55,4.18,0.13849999999999998,0.05,0.066,296.2776587,46.8998006,JD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-1336 c",Kepler1336c;Kepler1336,5.77721211,2.788E-05,2454970.16681,0.00358,2.423,0.117,0.1343,0.008499999999999999,0.010969,0.0004835,0.12031896099999999,7.3,3.6,87,,0,,,,5512,76.55,4.18,0.13849999999999998,0.05,0.066,296.2776587,46.8998006,JD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-1337 b",Kepler1337b;Kepler1337,24.4002549,0.0001089,2454968.62939,0.00349,2.875,0.131,0.9341,0.048100000000000004,0.032855,0.002823,1.079451025,30.3,7.6,88.3,,0,,,,4523,50.765,4.64,0.028,-0.09,0.1775,287.0091176,46.7961229,JD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-1338 b",Kepler1338b;Kepler1338,0.935118057,2.76E-06,2454965.19931,0.00254,1.542,0.0831,0.0648,0.0037,0.007711,0.00029,0.059459521,4.362,0.963,86.81,,0,,,,5909,126.58000000000001,4.41,0.11349999999999999,0,0.16599999999999998,284.0422701,41.6990348,JD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-1339 b",Kepler1339b;Kepler1339,1.341555127,3.704E-06,2454965.7388,0.00236,1.7009,0.0678,0.058199999999999995,0.0029,0.007001,0.0002405,0.049014001,6.085,0.46,87.56,,0,,,,5586,53.53,4.47,0.057499999999999996,0.01,0.111,283.7457695,48.373469,JD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-134 b",Kepler134b;Kepler134,5.317429,8E-06,2455004.87608,0.00077,2.901,0.031,0.2842,0.0036000000000000003,0.015421,0.00023799999999999998,0.23780724100000003,6.61,0.55,85.86,,0,,,,5983,150,4.31,0.15,-0.2067,0.0133,284.7391156,49.5984448,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-134 c",Kepler134c;Kepler134,10.105785,5.3E-05,2454968.50716,0.00296,2.059,0.102,0.1116,0.0058,0.009753,0.0003365,0.09512100899999999,10.13,0.84,87.87,,0,,,,5983,150,4.31,0.15,-0.2067,0.0133,284.7391156,49.5984448,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-1340 b",Kepler1340b;Kepler1340,0.665026916,1.597E-06,2454964.65768,0.00206,1.7384,0.061,0.1047,0.0047,0.009623,0.0003055,0.09260212899999999,3.009,0.454,80.48,,0,,,,6331,192.975,4.24,0.1925,0.07,0.14250000000000002,296.2328099,42.4727965,JD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-1341 b",Kepler1341b;Kepler1341,132.9968322,0.0009243,2455091.38598,0.00548,7.469,0.2,1.2753999999999999,0.0495,0.037652,0.0049155,1.417673104,95.7,38.9,89.61,,0,,,,4662,44.675,4.62,0.0125,0.19,0.148,280.5116813,44.1593503,JD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-1342 b",Kepler1342b;Kepler1342,2.215710358,8.123E-06,2454964.82215,0.00307,1.8915,0.0922,0.2851,0.0155,0.016693,0.0006975,0.27865624899999997,8.9,1.8,82.3,,0,,,,5527,153.675,4.51,0.076,0.03,0.14700000000000002,297.0200549,43.4325382,JD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-1343 b",Kepler1343b;Kepler1343,3.35183158,1.113E-05,2454964.64828,0.00283,1.9405,0.0927,0.3453,0.0204,0.019142,0.0007005,0.366416164,13.08,1.9,89.6,,0,,,,5759,91.46000000000001,4.48,0.081,-0.16,0.2,294.294483,50.725385,JD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-1344 b",Kepler1344b;Kepler1344,4.7683049,1.895E-05,2454967.8621,0.00453,3.2517,0.0672,0.2518,0.008199999999999999,0.014656,0.000397,0.21479833600000003,11.373,0.925,89.03,,0,,,,5981,85.13,4.37,0.134,0.06,0.155,287.0862799,46.9457998,JD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-1345 b",Kepler1345b;Kepler1345,44.6169557,0.0003329,2454997.44482,0.00577,7.632,0.164,0.23970000000000002,0.009600000000000001,0.013966,0.00043850000000000003,0.19504915599999997,45.07,4.5,88.99,,0,,,,6449,132.38,4.18,0.1985,0.04,0.14850000000000002,292.4779428,46.022821,JD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-1346 b",Kepler1346b;Kepler1346,3.40165668,1.161E-05,2454965.06095,0.00287,1.7944,0.0833,0.15589999999999998,0.009,0.012046,0.00046350000000000004,0.14510611599999998,14.24,1.4,81.42,,0,,,,6133,139.545,4.33,0.156,0.04,0.14450000000000002,291.841341,45.179185,JD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-1347 b",Kepler1347b;Kepler1347,14.00947528,7.001E-05,2454965.97208,0.00391,3.405,0.113,0.16990000000000002,0.0086,0.011842,0.0004845,0.14023296400000002,31.74,3.2,89.5,,0,,,,5193,65.225,4.57,0.032,-0.11,0.1075,299.6595903,40.8438526,JD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-1348 b",Kepler1348b;Kepler1348,27.5722742,0.000228,2454978.39277,0.00782,5.292,0.19,0.3189,0.0165,0.016926,0.0006205,0.286489476,33.9,10.5,89.05,,0,,,,5911,102.02,4.42,0.1135,-0.01,0.16999999999999998,292.0874126,49.788709,JD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Kepler-1349 b",Kepler1349b;Kepler1349,2.12823928,1.057E-05,2454965.47062,0.00438,3.305,0.11,0.0259,0.0013,0.004642,0.0001635,0.021548164,4.975,0.497,88.92,,0,,,,6086,146.69,4.29,0.276,0.03,0.192,286.3385562,48.7442697,JD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
