planet_name,aliases,period_days,period_err_days,t0_bjd_tdb,t0_err_days,duration_hours,duration_err_hours,depth_ppt,depth_err_ppt,rp_rs,rp_rs_err,model_depth_ppt,a_rs,a_rs_err,inclination_deg,inclination_err_deg,ecc,ecc_err,omega_deg,omega_err_deg,stellar_teff_k,stellar_teff_err_k,stellar_logg,stellar_logg_err,stellar_feh,stellar_feh_err,ra_deg,dec_deg,time_reference,source,notes,catalogue_type,depth_source,rprs_source,geometry_source,stellar_source,exoclock_priority,exoclock_total_observations,exoclock_recent_observations,exoclock_current_oc_min,exoclock_min_telescope_inches,v_mag,r_mag,gaia_g_mag
TIC257060897b,TIC257060897b,3.6600346,1.6e-06,2459422.70506,0.00019,4.61,,8.20937217394524,,0.0841,,8.20937217394524,6.05,,86.0,,0.03,,90.0,,6128.0,,4.2,,,,227.53196041666666,72.7103463888889,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,67.0,,0.64,6.49,11.81,11.455,11.666
TOI-1064c,TOI1064c,12.226586,3.4e-05,2459642.6153,0.0016,2.18,,1.1138304149146405,,0.03347,,1.1138304149146405,29.19,,88.455,,0.088,,90.0,,4734.0,,4.6,,,,296.0039575,-47.56159611111111,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,5.0,,0.0,45.92,10.95,10.73,10.649
TOI-1107b,TOI1107b,4.0782393,1.6e-06,2459690.8805,0.00015,4.92,,6.5546072553099854,,0.07379,,6.5546072553099854,6.6,,88.63,,0.025,,90.0,,6311.0,,4.05,,,,155.6075754166667,-82.2188825,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,medium,29.0,,-0.55,5.91,10.55,10.175,10.374
TOI-1130b,TOI1130b,4.078352,9.6e-05,2459551.85,0.016,1.89,,2.887868937800686,,0.0486,,2.887868937800686,13.4,,87.98,,0.22,,90.0,,4250.0,,4.6,,,,286.37593124999995,-41.43752277777777,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,alert,13.0,,326.52,17.95,11.59,10.636,10.903
TOI-1130c,TOI1130c,8.349596,1.5e-05,2459534.6151,0.0013,2.0,,15.96170463158808,,0.2238,,15.96170463158808,22.21,,87.43,,0.047,,90.0,,4250.0,,4.6,,,,286.37593124999995,-41.43752277777777,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,alert,21.0,,-12.9,5.0,11.59,10.636,10.903
TOI-1136b,TOI1136b,4.17278,0.00024,2458684.2689,0.0128,2.08,,0.3407245339704934,,0.018,,0.3407245339704934,11.29,,86.44,,0.031,,90.0,,5770.0,,4.47,,,,192.18488583333334,64.8553186111111,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,0.0,,0.0,111.36,9.53,9.147,9.368
TOI-1136c,TOI1136c,6.258708,4.8e-05,2459233.2184,0.0033,3.65,,0.9022061235518519,,0.02725,,0.9022061235518519,14.8,,89.42,,0.117,,90.0,,5770.0,,4.47,,,,192.18488583333334,64.8553186111111,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,19.0,,0.0,37.36,9.53,9.147,9.368
TOI-1136d,TOI1136d,12.518996,9.3e-05,2458986.5144,0.0022,4.08,,2.309125292306091,,0.04379,,2.309125292306091,23.5,,89.41,,0.016,,90.0,,5770.0,,4.47,,,,192.18488583333334,64.8553186111111,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,9.0,,0.0,14.32,9.53,9.147,9.368
TOI-1136e,TOI1136e,18.7953,0.0007,2459167.719,0.012,4.65,,0.7365558392349314,,0.02497,,0.7365558392349314,30.81,,89.31,,0.057,,90.0,,5770.0,,4.47,,,,192.18488583333334,64.8553186111111,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,7.0,,0.0,43.99,9.53,9.147,9.368
TOI-1136f,TOI1136f,26.31789,0.00037,2458988.8792,0.0046,4.92,,1.573728592055068,,0.03671,,1.573728592055068,38.56,,89.38,,0.012,,90.0,,5770.0,,4.47,,,,192.18488583333334,64.8553186111111,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,6.0,,0.0,20.42,9.53,9.147,9.368
TOI-1181b,TOI1181b,2.10319406,2.9e-07,2459639.256141,4.5e-05,4.09,,7.039437332288623,,0.0764,,7.039437332288623,4.19,,87.0,,0.0,,90.0,,5990.0,,3.9,,,,297.2158725,64.35435027777777,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,235.0,,0.88,5.77,10.58,10.268,10.478
TOI-1201b,TOI1201b,2.4919715,4.3e-06,2458758.05642,0.00066,1.5,,2.2815576938212123,,0.04383,,2.2815576938212123,12.23,,88.11,,0.0,,90.0,,3476.0,,4.8,,,,42.24697,-14.537484166666667,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,8.0,,0.0,43.24,12.26,12.68,12.097
TOI-122b,TOI122b,5.0780234,3.7e-06,2458420.52568,0.00015,1.25,,5.904746910748271,,0.075,,5.904746910748271,25.2,,88.4,,0.0,,90.0,,3403.0,,4.88,,,,332.94708249999996,-58.94506972222222,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,13.0,,-3.46,31.35,15.526,14.266,14.336
TOI-1231b,TOI1231b,24.245541,1.3e-05,2459291.2558,0.00033,3.27,,5.95968112670453,,0.0701,,5.95968112670453,58.1,,89.73,,0.087,,90.0,,3553.0,,4.77,,,,156.74788916666665,-52.46942916666667,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,10.0,,-0.99,10.77,12.302,11.903,11.36
TOI-1246b,TOI1246b,4.30744,2e-05,2458686.5658,0.001,2.23,,1.1138304149146405,,0.031,,1.1138304149146405,13.4,,87.9,,0.0,,90.0,,5151.0,,4.4,,,,251.11648458333332,70.42963916666668,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,0.0,,0.0,59.38,11.858,11.728,11.729
TOI-1246d,TOI1246d,18.65536,0.0002,2459285.9327,0.005,3.95,,1.5829243955027827,,0.036,,1.5829243955027827,35.7,,89.5,,0.0,,90.0,,5151.0,,4.4,,,,251.11648458333332,70.42963916666668,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,29.0,,0.0,37.24,11.858,11.728,11.729
TOI-1259Ab,TOI1259Ab,3.47797916,2.3e-07,2459472.72377,3e-05,2.48,,27.834958584218473,,0.14762,,27.834958584218473,12.314,,89.7,,0.0,,90.0,,4775.0,,4.61,,,,282.1002970833333,79.25604444444444,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,223.0,,0.09,5.43,12.144,11.832,11.81
TOI-125b,TOI125b,4.651717,1.8e-05,2458978.6849,0.0027,2.98,,1.0678289476261371,,0.0295,,1.0678289476261371,13.16,,88.92,,0.194,,90.0,,5282.0,,4.52,,,,23.594727916666667,-66.67582,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,21.0,,0.0,42.13,11.02,10.472,10.718
TOI-125c,TOI125c,9.154966,4.5e-05,2458847.1212,0.0038,2.88,,1.031026248483946,,0.02985,,1.031026248483946,20.66,,88.54,,0.066,,90.0,,5282.0,,4.52,,,,23.594727916666667,-66.67582,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,12.0,,0.0,43.94,11.02,10.472,10.718
TOI-1260b,TOI1260b,3.127463,5e-06,2459065.564269,0.000396,2.07,,1.3713994865163226,,0.0329,,1.3713994865163226,11.73,,89.03,,0.0,,90.0,,4227.0,,4.57,,,,157.1459375,65.85455027777778,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,0.0,,0.0,48.01,11.973,11.649,11.574
TOI-1260d,TOI1260d,16.6081,0.00011,2459211.4906,0.0019,3.18,,2.088563174768354,,0.0425,,2.088563174768354,35.7,,89.14,,0.0,,90.0,,4227.0,,4.57,,,,157.1459375,65.85455027777778,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,4.0,,0.0,28.69,11.973,11.649,11.574
TOI-1266c,TOI1266c,18.801682,8.6e-05,2459423.2249,0.0015,2.19,,1.2978151010732963,,0.0346,,1.2978151010732963,53.0,,89.3,,0.0,,90.0,,3600.0,,4.85,,,,197.9981675,65.83380638888889,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,5.0,,0.0,66.65,12.951,12.582,12.122
TOI-1268b,TOI1268b,8.157727,2.4e-06,2459503.04701,0.00014,3.92,,9.843141583706583,,0.089,,9.843141583706583,17.21,,89.55,,0.0,,90.0,,5257.0,,4.52,,,,198.3892033333333,62.30544583333333,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,33.0,,1.31,5.0,10.92,10.441,10.692
TOI-1272b,TOI1272b,3.315977,3e-06,2458968.36162,0.00037,1.61,,2.768473142540473,,0.048,,2.768473142540473,11.23,,87.0,,0.338,,90.0,,4985.0,,4.55,,,,199.19662583333334,49.86103861111111,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,33.0,,-0.68,25.17,11.878,11.618,11.6
TOI-1288b,TOI1288b,2.69983041,7.7e-07,2459344.11904,0.00015,2.38,,2.7776579420348835,,0.0476,,2.7776579420348835,8.5,,88.3,,0.064,,90.0,,5307.0,,4.62,,,,313.16657583333335,65.60907916666666,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,73.0,,2.37,16.03,10.44,10.202,10.447
TOI-1296b,TOI1296b,3.9443731,1.3e-06,2459577.63245,0.00012,4.83,,7.094308844667441,,0.07599,,7.094308844667441,6.44,,88.81,,0.055,,90.0,,5603.0,,4.05,,,,256.7709095833333,70.23850972222222,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,115.0,,-2.34,6.7,11.37,11.053,11.291
TOI-1298b,TOI1298b,4.5371419,2e-06,2459551.17385,0.00015,3.95,,4.539572992302565,,0.06119,,4.539572992302565,9.0,,88.96,,0.032,,90.0,,5889.0,,4.39,,,,241.3233633333333,70.18985027777778,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,medium,106.0,,2.47,11.17,11.89,11.179,11.404
TOI-1333b,TOI1333b,4.720193,2.6e-06,2459687.4819,0.00023,4.64,,6.316679542897274,,0.0745,,6.316679542897274,6.98,,85.7,,0.073,,90.0,,6274.0,,4.03,,,,325.01459958333334,48.4068125,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,16.0,,-0.21,5.38,9.437,9.44,9.35
TOI-1338b,TOI1338b,95.174,0.031,2458342.15,0.8,5.88,,1.9139169180844018,,0.04724,,1.9139169180844018,74.5,,89.37,,0.088,,90.0,,6050.0,,4.0,,,,92.13319791666666,-59.54113361111111,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,0.0,,0.0,28.57,11.975,11.67,11.876
TOI-139b,TOI139b,11.07085,2.4e-05,2458334.8906,0.001,2.43,,1.2610208750901686,,0.0321,,1.2610208750901686,33.2,,89.32,,0.0,,90.0,,4570.0,,4.71,,,,336.40227583333336,-34.90958222222222,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,4.0,,0.0,32.5,10.4,9.807,10.077
